storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,month,is_winter,is_summer,is_hurricane_season,baseline_typical,baseline_high,baseline_extreme,baseline_p25,baseline_n_history,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2024-08-15 14:40:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,4744.0,3286.940673828125,True,False,True,False,True,True,0.55,1479.0,5095.0,True,30.713729472425694
2024-08-15 14:55:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,4744.0,3286.940673828125,True,False,True,False,True,True,0.55,1479.0,5095.0,True,30.713729472425694
2024-08-15 15:03:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,4744.0,3286.940673828125,True,False,True,False,True,True,0.55,1479.0,5095.0,True,30.713729472425694
2024-08-15 15:05:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,4744.0,3859.741455078125,True,False,True,False,True,True,0.55,1737.0,5983.0,True,18.63951401605976
2024-07-09 15:30:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,7,0,1,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,702.0,663.5215454101562,False,False,False,False,True,True,0.55,299.0,1028.0,True,5.48126133758458
2024-07-13 20:15:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,7,0,1,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,1625.0,438.8601379394531,False,False,True,False,False,True,0.55,197.0,680.0,False,72.99322228064904
2024-08-02 14:30:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2233.5,3233.25,11744.200000000024,1493.0,654,38,1611.6,0.55,410,660741,382.0,200.0,False,False,False,False,True,True,0.55,90.0,310.0,False,47.64397905759162
2024-01-12 16:00:00,Allegheny,Pennsylvania,High Wind,0,1,51.0,28.0,1,1,0,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,4250.0,656.7201538085938,False,False,True,False,False,True,0.55,296.0,1018.0,False,84.54776108685662
2024-01-18 14:00:00,Allegheny,Pennsylvania,Winter Storm,0,1,0.0,51.0,1,1,0,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,25.0,2173.87353515625,True,False,False,False,False,True,0.55,978.0,3370.0,False,8595.494140625
2024-07-09 15:11:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,7,0,1,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,702.0,663.5215454101562,False,False,False,False,True,True,0.55,299.0,1028.0,True,5.48126133758458
2024-07-09 15:11:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,7,0,1,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,702.0,438.8601379394531,False,False,False,False,True,True,0.55,197.0,680.0,False,37.48431083483574
2024-07-09 15:28:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,7,0,1,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,702.0,507.55535888671875,False,False,False,False,True,True,0.55,228.0,787.0,True,27.69866682525374
2024-08-02 13:30:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,1025.5931396484375,True,False,True,False,True,True,0.55,462.0,1590.0,False,86.02924479432724
2024-08-02 13:28:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,781.7088012695312,False,False,True,False,False,True,0.55,352.0,1212.0,False,89.35146708528087
2024-08-02 13:28:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,781.7088012695312,False,False,True,False,False,True,0.55,352.0,1212.0,False,89.35146708528087
2024-08-02 13:35:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,1025.5931396484375,True,False,True,False,True,True,0.55,462.0,1590.0,False,86.02924479432724
2024-08-02 13:40:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,781.7088012695312,False,False,True,False,False,True,0.55,352.0,1212.0,False,89.35146708528087
2024-08-02 13:30:00,Hartford,Connecticut,Thunderstorm Wind,0,1,56.0,0.5,8,0,1,1,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,7341.0,5771.728515625,True,False,True,False,True,True,0.55,2597.0,8946.0,True,21.376808123893202
2024-03-23 02:00:00,Androscoggin,Maine,Winter Storm,0,1,0.0,18.0,3,0,0,0,1858.0,2630.75,11302.5,1307.5,396,66,239.5,0.444,468,112072,264.0,369.502685546875,False,False,False,False,True,True,0.55,166.0,573.0,True,39.963138464725375
2024-03-23 03:00:00,Kennebec,Maine,Winter Storm,0,1,0.0,19.0,3,0,0,0,2161.0,3721.0,12407.999999999998,1309.0,395,71,143.4,0.455,868,124446,789.0,420.7563781738281,False,False,False,False,True,True,0.55,189.0,652.0,False,46.67219541523091
2024-06-17 16:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,7583.46923828125,True,False,True,True,True,False,0.55,3413.0,11754.0,False,91.07428116301259
2024-06-18 14:36:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,11245.0,8050.15087890625,True,False,True,True,True,False,0.55,3623.0,12478.0,True,28.41128609242997
2024-08-15 12:57:00,Rockingham,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2113.0,4102.25,16612.699999999993,1350.5,458,55,460.2,0.422,695,319861,48.0,218.62258911132812,False,False,False,False,True,True,0.55,98.0,339.0,False,355.46372731526696
2024-02-17 00:30:00,Middlesex,New Jersey,Winter Storm,0,1,0.0,5.75,2,1,0,0,1907.0,3048.0,7980.799999999999,1344.0,1255,28,2786.9,0.568,309,861149,1368.0,1308.468017578125,True,False,True,False,True,True,0.55,589.0,2028.0,True,4.351753101014254
2024-08-15 14:25:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2125.0,3603.0,17818.0,1454.0,401,65,482.8,0.487,877,423396,641.0,702.6856079101562,False,False,False,False,True,True,0.55,316.0,1089.0,True,9.623339767575079
2024-08-15 13:45:00,Rockingham,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2113.0,4102.25,16612.699999999993,1350.5,458,55,460.2,0.422,695,319861,48.0,202.4031219482422,False,False,False,False,True,True,0.55,91.0,314.0,False,321.6731707255045
2024-08-15 14:20:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2125.0,3603.0,17818.0,1454.0,401,65,482.8,0.487,877,423396,641.0,658.6039428710938,False,False,False,False,True,True,0.55,296.0,1021.0,True,2.7463249408882606
2024-06-17 16:14:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,8050.15087890625,True,False,True,True,True,False,0.55,3623.0,12478.0,False,90.52499837703179
2024-06-17 16:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,7583.46923828125,True,False,True,True,True,False,0.55,3413.0,11754.0,False,91.07428116301259
2024-02-16 15:00:00,Allegheny,Pennsylvania,Winter Storm,0,1,0.0,11.0,2,1,0,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,689.0,450.00152587890625,False,False,False,False,True,True,0.55,203.0,698.0,True,34.68773209304699
2024-06-23 17:56:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,1217.0,10619.8125,True,True,True,False,True,False,0.55,4779.0,16461.0,False,772.6222267871816
2024-02-28 18:00:00,Suffolk,Massachusetts,High Wind,0,1,52.0,11.0,2,1,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,2731.0,2745.0576171875,True,False,True,False,True,True,0.55,1235.0,4255.0,True,0.5147424821493958
2024-08-05 13:55:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2125.0,3603.0,17818.0,1454.0,401,65,482.8,0.487,877,423396,142.0,702.6856079101562,False,False,False,False,True,True,0.55,316.0,1089.0,False,394.8490196550396
2024-08-05 14:26:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,0.5,8,0,1,1,2125.0,3603.0,17818.0,1454.0,401,65,482.8,0.487,877,423396,142.0,733.563232421875,False,False,False,False,True,True,0.55,330.0,1137.0,False,416.5938256492077
2024-06-17 16:25:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,9750.8115234375,True,False,True,True,True,False,0.55,4388.0,15114.0,False,88.52332628300005
2024-06-14 16:25:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,1275.0,2747.824462890625,True,False,True,False,True,True,0.55,1237.0,4259.0,True,115.51564414828432
2024-06-14 16:42:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,2719.0,623.5701904296875,False,False,True,False,False,True,0.55,281.0,967.0,False,77.06619380545467
2024-06-14 16:47:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,5540.0,1447.5107421875,True,False,True,False,True,True,0.55,651.0,2244.0,False,73.87164725293322
2024-06-14 16:50:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,5540.0,1702.8192138671875,True,False,True,False,True,True,0.55,766.0,2639.0,False,69.26319108542984
2024-06-14 16:58:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,7001.0,3124.015380859375,True,False,True,False,True,True,0.55,1406.0,4842.0,False,55.3775834757981
2024-05-17 13:54:00,Allegheny,Pennsylvania,Tornado,1,0,0.0,0.5,5,0,0,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,5099.0,2706.63037109375,True,False,True,False,True,True,0.65,947.0,4466.0,False,46.918408097788785
2024-06-26 21:45:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,2935.0,661.1581420898438,False,False,True,False,False,True,0.55,298.0,1025.0,False,77.47331713492866
2024-06-30 15:20:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,2762.8115234375,True,False,True,False,True,True,0.55,1243.0,4282.0,False,46.684455356281354
2024-06-30 14:43:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,2747.824462890625,True,False,True,False,True,True,0.55,1237.0,4259.0,False,46.97366918389377
2024-06-30 16:31:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,2733.31494140625,True,False,True,False,True,True,0.55,1230.0,4237.0,False,47.253667668733115
2024-06-30 16:31:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,2733.31494140625,True,False,True,False,True,True,0.55,1230.0,4237.0,False,47.253667668733115
2024-06-17 16:08:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,7583.46923828125,True,False,True,True,True,False,0.55,3413.0,11754.0,False,91.07428116301259
2024-06-17 17:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,9091.9130859375,True,False,True,True,True,False,0.55,4091.0,14092.0,False,89.2988476190091
2024-06-26 23:18:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,5778.0,759.5604858398438,False,False,True,False,False,True,0.55,342.0,1177.0,False,86.85426642714013
2024-06-26 23:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,26620.0,3911.63720703125,True,False,True,True,True,False,0.55,1760.0,6063.0,False,85.30564535300056
2024-06-26 23:02:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,26620.0,3246.7607421875,True,False,True,True,True,False,0.55,1461.0,5032.0,False,87.8033029970417
2024-06-30 16:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,2747.824462890625,True,False,True,False,True,True,0.55,1237.0,4259.0,False,46.97366918389377
2024-06-17 16:08:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,7583.46923828125,True,False,True,True,True,False,0.55,3413.0,11754.0,False,91.07428116301259
2024-06-17 16:13:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,9091.9130859375,True,False,True,True,True,False,0.55,4091.0,14092.0,False,89.2988476190091
2024-06-22 14:20:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1907.0,3048.0,7980.799999999999,1344.0,1255,28,2786.9,0.568,309,861149,1209.0,383.5302734375,False,False,True,False,False,True,0.55,173.0,594.0,False,68.27706588606286
2024-06-22 15:08:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,10209.0,795.8849487304688,False,False,True,True,False,False,0.55,358.0,1234.0,False,92.2040851334071
2024-06-22 15:25:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,10209.0,795.8849487304688,False,False,True,True,False,False,0.55,358.0,1234.0,False,92.2040851334071
2024-06-23 17:02:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,1648.564453125,True,False,True,False,True,True,0.55,742.0,2555.0,True,21.00793228917106
2024-06-23 17:04:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,1702.8192138671875,True,False,True,False,True,True,0.55,766.0,2639.0,True,18.408279163048036
2024-06-23 17:10:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,3270.0,3181.320068359375,True,False,True,False,True,True,0.55,1432.0,4931.0,True,2.7119245150038225
2024-06-21 15:22:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,5467.0,3427.51025390625,True,False,True,False,True,True,0.55,1542.0,5313.0,False,37.305464534365285
2024-06-20 18:38:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,567.0,3935.5498046875,True,False,False,False,False,True,0.55,1771.0,6100.0,False,594.1004946538801
2024-06-20 18:48:00,Essex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2256.5,3540.75,11385.199999999995,1449.25,774,42,1646.0,0.581,492,809829,1356.0,1929.1544189453125,True,False,True,False,True,True,0.55,868.0,2990.0,True,42.268024995967
2024-06-20 18:50:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,2720.0,3054.720703125,True,False,True,False,True,True,0.55,1375.0,4735.0,True,12.305908203125
2024-06-20 18:50:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,2720.0,3120.536376953125,True,False,True,False,True,True,0.55,1404.0,4837.0,True,14.72560209386489
2024-06-20 18:50:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,2720.0,3096.471923828125,True,False,True,False,True,True,0.55,1393.0,4800.0,True,13.840879552504596
2024-06-23 16:53:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,2136.819091796875,True,False,True,False,True,True,0.55,962.0,3312.0,True,2.3871150837026835
2024-06-23 16:59:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,1596.514892578125,True,False,True,False,True,True,0.55,718.0,2475.0,True,23.501921773927887
2024-06-23 17:02:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,2136.819091796875,True,False,True,False,True,True,0.55,962.0,3312.0,True,2.3871150837026835
2024-05-23 06:50:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,560.0,704.2771606445312,False,False,False,False,True,True,0.55,317.0,1092.0,True,25.763778686523438
2024-05-23 07:00:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,560.0,1060.5606689453125,True,False,False,False,False,True,0.55,477.0,1644.0,True,89.38583374023438
2024-06-30 15:38:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,454.0,796.9313354492188,False,False,False,False,True,True,0.55,359.0,1235.0,True,75.53553644255919
2024-06-30 16:23:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,5182.0,3029.015625,True,False,True,False,True,True,0.55,1363.0,4695.0,False,41.547363469702816
2024-06-30 18:15:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,989.0,6122.0361328125,True,False,False,False,False,True,0.55,2755.0,9489.0,False,519.0127535705258
2024-06-30 18:05:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,989.0,3246.7607421875,True,False,False,False,False,True,0.55,1461.0,5032.0,False,228.2872337904449
2024-05-23 07:00:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,560.0,1060.5606689453125,True,False,False,False,False,True,0.55,477.0,1644.0,True,89.38583374023438
2024-05-22 12:57:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,5,0,0,0,2051.0,3355.0,12588.0,1377.5,975,38,911.1,0.41,1043,950257,270.0,542.5620727539062,False,False,False,False,True,True,0.55,244.0,841.0,True,100.9489158347801
2024-05-22 13:04:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,5,0,0,0,2051.0,3355.0,12588.0,1377.5,975,38,911.1,0.41,1043,950257,270.0,663.4404296875,False,False,False,False,True,True,0.55,299.0,1028.0,False,145.71867766203704
2024-05-23 08:30:00,Essex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1907.5,2948.25,8232.0,1383.75,1316,30,6771.3,0.58,126,853190,1346.0,1388.46728515625,True,False,True,False,True,True,0.55,625.0,2152.0,True,3.155073191400446
2024-05-23 08:50:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,990.0,792.864501953125,False,False,False,False,True,True,0.55,357.0,1229.0,True,19.91267657039141
2024-05-23 09:00:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,990.0,792.864501953125,False,False,False,False,True,True,0.55,357.0,1229.0,True,19.91267657039141
2024-06-23 15:46:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,3846.0,2355.59423828125,True,False,True,False,True,True,0.55,1060.0,3651.0,False,38.75209988868305
2024-06-23 15:50:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,3846.0,2355.59423828125,True,False,True,False,True,True,0.55,1060.0,3651.0,False,38.75209988868305
2024-06-23 16:09:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,3846.0,2355.59423828125,True,False,True,False,True,True,0.55,1060.0,3651.0,False,38.75209988868305
2024-06-26 21:46:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,2935.0,796.9313354492188,False,False,True,False,False,True,0.55,359.0,1235.0,False,72.84731395403003
2024-06-23 16:58:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2087.0,2136.819091796875,True,False,True,False,True,True,0.55,962.0,3312.0,True,2.3871150837026835
2024-06-23 15:48:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,3846.0,2733.31494140625,True,False,True,False,True,True,0.55,1230.0,4237.0,True,28.930968762187987
2024-06-17 16:08:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,8050.15087890625,True,False,True,True,True,False,0.55,3623.0,12478.0,False,90.52499837703179
2024-06-17 16:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,7583.46923828125,True,False,True,True,True,False,0.55,3413.0,11754.0,False,91.07428116301259
2024-06-17 16:23:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,84962.0,10619.8125,True,True,True,True,True,True,0.55,4779.0,16461.0,False,87.50051493608908
2024-06-14 17:01:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,7001.0,3181.320068359375,True,False,True,False,True,True,0.55,1432.0,4931.0,False,54.559062014578274
2024-06-14 17:05:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,7001.0,3375.19970703125,True,False,True,False,True,True,0.55,1519.0,5232.0,False,51.789748506909724
2024-06-14 17:01:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,7001.0,3073.695068359375,True,False,True,False,True,True,0.55,1383.0,4764.0,False,56.0963424030942
2024-06-14 17:04:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,7001.0,3073.695068359375,True,False,True,False,True,True,0.55,1383.0,4764.0,False,56.0963424030942
2024-06-20 19:00:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,6,0,1,0,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,2720.0,3054.720703125,True,False,True,False,True,True,0.55,1375.0,4735.0,True,12.305908203125
