storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,is_winter,is_summer,is_hurricane_season,baseline_typical,baseline_high,baseline_extreme,baseline_p25,baseline_n_history,seasonal_baseline,seasonal_vs_typical_ratio,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,regional_storm_count,regional_max_magnitude,regional_mean_magnitude,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-08-28 15:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3292.8172814152063,True,False,True,False,True,True,0.55,1482.0,5104.0,True,9.797175105542056
2020-08-28 15:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3221.2101908997884,True,False,True,False,True,True,0.55,1450.0,4993.0,True,7.409476188722519
2020-08-28 15:21:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2206.2122541155986,True,False,True,False,True,True,0.55,993.0,3420.0,True,66.63234547700895
2020-08-28 15:23:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,11435.88320041287,True,True,True,True,True,True,0.55,5146.0,17726.0,True,12.529576255064473
2020-08-28 15:36:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2065.118657513852,True,False,True,False,True,True,0.55,929.0,3201.0,True,55.97572941947524
2020-08-28 15:31:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2028.8244974696668,True,False,True,False,True,True,0.55,913.0,3145.0,True,53.23447866085096
2020-08-28 15:32:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,10293.916502391552,True,True,True,True,True,True,0.55,4632.0,15956.0,True,21.26421521805452
2020-08-28 15:29:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,11130.441034446467,True,True,True,True,True,True,0.55,5009.0,17252.0,True,14.865832687421854
2020-08-28 15:29:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3254.138697799099,True,False,True,False,True,True,0.55,1464.0,5044.0,True,8.507459079663194
2020-08-28 15:30:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,9718.846359781808,True,False,True,True,True,False,0.55,4373.0,15064.0,True,25.662793637893465
