storm_date,county,state,event_type,storm_tier,magnitude,predicted_customers,actual_customers,ci_low,ci_high,in_ci,predicted_major,actual_major,major_correct,predicted_critical,actual_critical,critical_correct,pct_error
2023-08-12 23:27:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:29:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-13 15:34:00,Rockingham,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2370,490.0,830,3910,False,True,False,False,False,False,True,383.7
2023-07-25 16:25:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,1865.0,730,3440,True,True,True,True,False,False,True,11.8
2023-07-27 15:55:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4748.0,780,3676,False,True,True,True,False,False,True,53.1
2023-07-27 16:56:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4748.0,780,3676,False,True,True,True,False,False,True,53.1
2023-07-13 23:02:00,Middlesex,Massachusetts,Thunderstorm Wind,SEVERE,61.0,5679,3731.0,1420,9938,True,True,True,True,False,False,True,52.2
2023-07-21 17:34:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,4650.0,806,3800,False,True,True,True,False,False,True,50.5
2023-08-12 23:29:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:34:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:35:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:37:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:37:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:46:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,3141.0,906,4272,True,True,True,True,False,False,True,17.6
2023-07-25 13:50:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,3547.0,806,3800,True,True,True,True,False,False,True,35.1
2023-07-25 14:00:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,3547.0,806,3800,True,True,True,True,False,False,True,35.1
2023-08-12 23:47:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-12 23:50:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,8725.0,757,3571,False,True,True,True,False,False,True,75.2
2023-08-13 00:54:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,6271.0,748,3524,False,True,True,True,False,False,True,65.9
2023-08-13 00:00:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,3141.0,906,4272,True,True,True,True,False,False,True,17.6
2023-08-10 14:46:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,194.0,903,4255,False,True,False,False,False,False,True,1229.4
2023-08-12 15:39:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2389.0,809,3815,True,True,True,True,False,False,True,3.2
2023-08-12 15:43:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2389.0,809,3815,True,True,True,True,False,False,True,3.2
2023-08-12 15:46:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2389.0,809,3815,True,True,True,True,False,False,True,3.2
2023-08-12 16:00:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2389.0,809,3815,True,True,True,True,False,False,True,3.2
2023-07-13 19:12:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:18:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-08-13 02:26:00,Suffolk,New York,Thunderstorm Wind,MODERATE,50.0,2256,3223.0,790,3722,True,True,True,True,False,False,True,30.0
2023-08-13 02:48:00,Suffolk,New York,Thunderstorm Wind,MODERATE,50.0,2256,3223.0,790,3722,True,True,True,True,False,False,True,30.0
2023-08-13 03:01:00,Suffolk,New York,Thunderstorm Wind,MODERATE,53.0,2256,3223.0,790,3722,True,True,True,True,False,False,True,30.0
2023-08-13 03:25:00,Suffolk,New York,Thunderstorm Wind,MODERATE,51.0,2256,3223.0,790,3722,True,True,True,True,False,False,True,30.0
2023-07-13 19:18:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:24:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-25 11:40:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,4699.0,906,4272,False,True,True,True,False,False,True,44.9
2023-07-03 16:23:00,Westchester,New York,Thunderstorm Wind,SEVERE,60.0,4296,5548.0,1074,7518,True,True,True,True,False,False,True,22.6
2023-07-13 19:24:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,14450.0,1325,9275,False,True,True,True,False,True,False,63.3
2023-07-13 19:34:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-03 16:22:00,Westchester,New York,Thunderstorm Wind,MODERATE,55.0,1724,5548.0,603,2845,False,True,True,True,False,False,True,68.9
2023-07-03 16:48:00,Fairfield,Connecticut,Thunderstorm Wind,SEVERE,60.0,5150,29682.0,1288,9012,False,True,True,True,False,True,False,82.6
2023-07-25 12:27:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,570.0,757,3571,False,True,False,False,False,False,True,279.6
2023-07-13 19:35:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:36:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:37:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-13 19:42:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-03 16:48:00,Fairfield,Connecticut,Thunderstorm Wind,SEVERE,60.0,5150,29682.0,1288,9012,False,True,True,True,False,True,False,82.6
2023-07-25 14:22:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,464.0,809,3815,False,True,False,False,False,False,True,398.3
2023-07-13 19:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,14450.0,680,3206,False,True,True,True,False,True,False,86.6
2023-07-03 16:10:00,Westchester,New York,Thunderstorm Wind,SEVERE,60.0,4296,5548.0,1074,7518,True,True,True,True,False,False,True,22.6
2023-07-03 16:30:00,Westchester,New York,Thunderstorm Wind,MODERATE,55.0,1724,5548.0,603,2845,False,True,True,True,False,False,True,68.9
2023-07-03 20:36:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,50.0,2058,29682.0,720,3396,False,True,True,True,False,True,False,93.1
2023-12-18 08:50:00,Suffolk,Massachusetts,High Wind,MODERATE,62.0,2173,7696.0,761,3585,False,True,True,True,False,False,True,71.8
2023-07-27 16:51:00,Westchester,New York,Thunderstorm Wind,MODERATE,50.0,1724,9821.0,603,2845,False,True,True,True,False,False,True,82.4
2023-08-12 19:51:00,Fairfield,Connecticut,Thunderstorm Wind,SEVERE,60.0,5150,864.0,1288,9012,False,True,False,False,False,False,True,496.1
2023-08-12 19:55:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,55.0,2058,864.0,720,3396,True,True,False,False,False,False,True,138.2
2023-08-12 20:05:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,55.0,2058,864.0,720,3396,True,True,False,False,False,False,True,138.2
2023-08-12 20:10:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,55.0,2058,864.0,720,3396,True,True,False,False,False,False,True,138.2
2023-08-12 20:10:00,New Haven,Connecticut,Thunderstorm Wind,MODERATE,50.0,2102,571.0,736,3468,False,True,False,False,False,False,True,268.1
2023-08-12 20:35:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,50.0,2058,864.0,720,3396,True,True,False,False,False,False,True,138.2
2023-07-03 16:10:00,Westchester,New York,Thunderstorm Wind,SEVERE,60.0,4296,5548.0,1074,7518,True,True,True,True,False,False,True,22.6
2023-07-03 16:23:00,Westchester,New York,Thunderstorm Wind,SEVERE,60.0,4296,5548.0,1074,7518,True,True,True,True,False,False,True,22.6
2023-07-06 18:01:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1431.0,680,3206,True,True,True,True,False,False,True,35.8
2023-07-06 18:01:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1431.0,680,3206,True,True,True,True,False,False,True,35.8
2023-07-13 23:49:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,50.0,2058,1964.0,720,3396,True,True,True,True,False,False,True,4.8
2023-08-12 17:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2481.0,680,3206,True,True,True,True,False,False,True,21.7
2023-08-25 01:11:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,57.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-12 17:16:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2481.0,680,3206,True,True,True,True,False,False,True,21.7
2023-08-12 17:42:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2481.0,680,3206,True,True,True,True,False,False,True,21.7
2023-08-25 00:40:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,59.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-12 19:32:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2481.0,680,3206,True,True,True,True,False,False,True,21.7
2023-08-25 01:05:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,59.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-25 00:38:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,59.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-25 00:54:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,78.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:37:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 01:09:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,67.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:32:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:32:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-25 00:35:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,57.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-25 00:35:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:40:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:56:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,2639.0,680,3206,True,True,True,True,False,False,True,26.4
2023-08-25 00:59:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:30:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,63.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-09-13 08:18:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,331.0,730,3440,False,True,False,False,False,False,True,529.9
2023-08-25 00:32:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:36:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:37:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:38:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-09-08 14:00:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,22097.0,806,3800,False,True,True,True,False,True,False,89.6
2023-09-08 17:10:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,20492.0,730,3440,False,True,True,True,False,True,False,89.8
2023-08-25 00:41:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,61.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:50:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,63.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:54:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,63.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,62.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 00:30:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,63.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 01:08:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-07-16 07:35:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,899.0,730,3440,True,True,False,False,False,False,True,131.9
2023-08-25 04:34:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,78.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 01:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,66.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 01:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-08-25 01:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-09-08 13:40:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,22097.0,806,3800,False,True,True,True,False,True,False,89.6
2023-08-25 01:11:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,2639.0,1325,9275,True,True,True,True,False,False,True,100.8
2023-07-14 04:35:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1289.0,757,3571,True,True,True,True,False,False,True,67.9
2023-07-14 04:38:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1289.0,757,3571,True,True,True,True,False,False,True,67.9
2023-07-29 17:30:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,872.0,906,4272,False,True,False,False,False,False,True,196.9
2023-07-29 17:45:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-29 17:42:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-15 14:08:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,790.0,906,4272,False,True,False,False,False,False,True,227.7
2023-07-15 14:09:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,790.0,906,4272,False,True,False,False,False,False,True,227.7
2023-07-29 17:17:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,872.0,906,4272,False,True,False,False,False,False,True,196.9
2023-07-15 15:54:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,2331.0,748,3524,True,True,True,True,False,False,True,8.4
2023-07-21 15:40:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,671.0,879,4145,False,True,False,False,False,False,True,274.4
2023-07-16 08:54:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,1863.0,780,3678,True,True,True,True,False,False,True,19.6
2023-07-21 06:50:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,54.0,2880,1743.0,1008,4752,True,True,True,True,False,False,True,65.2
2023-07-21 01:56:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,984.0,809,3815,True,True,False,False,False,False,True,135.0
2023-07-21 02:02:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,984.0,809,3815,True,True,False,False,False,False,True,135.0
2023-07-21 02:11:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,984.0,809,3815,True,True,False,False,False,False,True,135.0
2023-07-21 02:19:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,984.0,809,3815,True,True,False,False,False,False,True,135.0
2023-07-21 02:35:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,286.0,906,4272,False,True,False,False,False,False,True,805.2
2023-07-21 02:46:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1071.0,757,3571,True,True,True,True,False,False,True,102.1
2023-07-21 02:46:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,286.0,906,4272,False,True,False,False,False,False,True,805.2
2023-07-21 02:57:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,286.0,906,4272,False,True,False,False,False,False,True,805.2
2023-07-21 15:46:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,671.0,879,4145,False,True,False,False,False,False,True,274.4
2023-07-25 17:30:00,Androscoggin,Maine,Thunderstorm Wind,MODERATE,50.0,2024,2589.0,708,3340,True,True,True,True,False,False,True,21.8
2023-07-02 19:01:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2925.0,809,3815,True,True,True,True,False,False,True,21.0
2023-07-27 17:20:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-04 14:40:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,2834.0,903,4255,True,True,True,True,False,False,True,9.0
2023-07-04 15:05:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,685.0,1008,4752,False,True,False,False,False,False,True,320.4
2023-07-28 19:10:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-28 19:20:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-28 19:35:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6123.0,809,3815,False,True,True,True,False,False,True,62.2
2023-07-27 15:10:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,367.0,879,4145,False,True,False,False,False,False,True,584.5
2023-07-25 17:21:00,Androscoggin,Maine,Thunderstorm Wind,MODERATE,50.0,2024,2589.0,708,3340,True,True,True,True,False,False,True,21.8
2023-07-25 18:20:00,Androscoggin,Maine,Thunderstorm Wind,MODERATE,50.0,2024,2589.0,708,3340,True,True,True,True,False,False,True,21.8
2023-07-29 18:12:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,944.0,748,3524,True,True,False,False,False,False,True,126.3
2023-07-29 18:28:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,7258.0,903,4255,False,True,True,True,False,False,True,64.5
2023-07-10 18:15:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:20:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:20:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:20:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:22:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:23:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:26:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-10 18:26:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2608.0,906,4272,True,True,True,True,False,False,True,0.7
2023-07-25 16:58:00,Androscoggin,Maine,Thunderstorm Wind,MODERATE,50.0,2024,2589.0,708,3340,True,True,True,True,False,False,True,21.8
2023-07-25 16:35:00,Androscoggin,Maine,Thunderstorm Wind,MODERATE,50.0,2024,2589.0,708,3340,True,True,True,True,False,False,True,21.8
2023-07-03 16:10:00,Westchester,New York,Thunderstorm Wind,SEVERE,65.0,4296,5548.0,1074,7518,True,True,True,True,False,False,True,22.6
2023-07-27 17:31:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,55.0,2058,7663.0,720,3396,False,True,True,True,False,False,True,73.1
2023-09-08 12:50:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 12:55:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 14:33:00,Rockingham,New Hampshire,Thunderstorm Wind,MODERATE,58.0,2370,8125.0,830,3910,False,True,True,True,False,False,True,70.8
2023-09-08 13:23:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 13:23:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 13:30:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 17:45:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,760.0,879,4145,False,True,False,False,False,False,True,230.5
2023-09-08 14:47:00,Rockingham,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2370,8125.0,830,3910,False,True,True,True,False,False,True,70.8
2023-09-08 15:04:00,York,Maine,Thunderstorm Wind,MODERATE,50.0,2337,12277.0,818,3856,False,True,True,True,False,True,False,81.0
2023-09-08 15:13:00,York,Maine,Thunderstorm Wind,MODERATE,50.0,2337,12277.0,818,3856,False,True,True,True,False,True,False,81.0
2023-09-08 15:29:00,York,Maine,Thunderstorm Wind,MODERATE,50.0,2337,12277.0,818,3856,False,True,True,True,False,True,False,81.0
2023-09-08 15:47:00,Cumberland,Maine,Thunderstorm Wind,MODERATE,50.0,2323,1626.0,813,3833,True,True,True,True,False,False,True,42.9
2023-09-08 15:30:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1680.0,903,4255,True,True,True,True,False,False,True,53.5
2023-09-08 15:25:00,York,Maine,Thunderstorm Wind,MODERATE,50.0,2337,12277.0,818,3856,False,True,True,True,False,True,False,81.0
2023-09-08 15:45:00,Cumberland,Maine,Thunderstorm Wind,MODERATE,50.0,2323,1626.0,813,3833,True,True,True,True,False,False,True,42.9
2023-09-09 13:09:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,3184.0,1008,4752,True,True,True,True,False,False,True,9.5
2023-09-08 14:25:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,55.0,2037,5318.0,713,3361,False,True,True,True,False,False,True,61.7
2023-09-07 14:07:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,34.0,643,3033,False,True,False,False,False,False,True,5305.9
2023-09-07 14:09:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,52.0,1838,34.0,643,3033,False,True,False,False,False,False,True,5305.9
2023-09-08 14:10:00,Essex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2243,5358.0,785,3701,False,True,True,True,False,False,True,58.1
2023-09-08 14:17:00,Essex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2243,5358.0,785,3701,False,True,True,True,False,False,True,58.1
2023-09-08 14:19:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,57.0,2037,5318.0,713,3361,False,True,True,True,False,False,True,61.7
2023-09-08 14:20:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,50.0,2037,5318.0,713,3361,False,True,True,True,False,False,True,61.7
2023-09-08 14:30:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,55.0,2037,5318.0,713,3361,False,True,True,True,False,False,True,61.7
2023-09-08 14:47:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,50.0,2037,5318.0,713,3361,False,True,True,True,False,False,True,61.7
2023-09-08 15:38:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,50.0,2058,406.0,720,3396,False,True,False,False,False,False,True,406.9
